"Object ID",Name,Aliases,"Form of creative work - Object ID","Wikidata QID","IMSLP ID","VIAF ID","CPDL ID","composer - Object ID","arranger - Object ID","based on - Object ID"
16002658,"Coenantibus illis accepit Jesus",,15998757,,"Coenantibus illis accepit Jesus (Palestrina, Giovanni Pierluigi da)",,,15996128,15996126,
16002657,"Hodie Christus natus est",,15998757,,"Hodie Christus natus est (Nanino, Giovanni Maria)",,,15996246,15996126,
16002656,"O magnum mysterium",,15998757,,"O magnum mysterium (Victoria, Tomás Luis de)",,,15996216,15996126,
16002655,"Tu es Petrus",,15998757,,"Tu es Petrus (Clemens non Papa, Jacobus)",,,16002654,15996126,
16002653,"Peccantem me quotidie",,15998757,,"Peccantem me quotidie (Palestrina, Giovanni Pierluigi da)",,,15996128,15996126,
16002649,"18 Ausgewählte Klavierstücke in Form von Suiten",,15990651,,"18 Ausgewählte Klavierstücke in Form von Suiten (Scarlatti, Domenico)",,,15996218,15996016,
16002649,"18 Ausgewählte Klavierstücke in Form von Suiten",,15990621,,"18 Ausgewählte Klavierstücke in Form von Suiten (Scarlatti, Domenico)",,,15996218,15996016,
16002629,Isa,,15998739,Q126368727,,,,15996062,,
16002610,"Le hussard de Felsheim",,15998739,Q54996458,"Le hussard de Felsheim (Adam, Adolphe)",,,15995951,16002609,
16000930,"Le Dieu et la Bayadère",,,Q54996686,,,,15995965,15996177,
16002608,"Charles de France ou Amour et gloire",,15998747,Q126366946,"Charles de France (Hérold, Ferdinand)",,,15995952,15995922,
16002608,"Charles de France ou Amour et gloire",,15998747,Q126366946,"Charles de France (Hérold, Ferdinand)",,,15995963,15995922,
16002608,"Charles de France ou Amour et gloire",,15998739,Q126366946,"Charles de France (Hérold, Ferdinand)",,,15995952,15995922,
16002608,"Charles de France ou Amour et gloire",,15998739,Q126366946,"Charles de France (Hérold, Ferdinand)",,,15995963,15995922,
16002600,Parisina,,15998739,Q125772041,,,,15996067,,16002599
16002599,Parisina,,15998773,Q3365377,,,,16002598,,
16002596,"Allegro con fuoco",,15990642,,,,,16002469,,
16002592,"Karel van Gelderland",,15998739,Q125760961,,,,15996062,,
16002591,Beatrijs,,15990603,,,,,16002590,,
16002589,"The Faun and the Shepherdess, K002",,16002579,,"The Faun and the Shepherdess, K002 (Stravinsky, Igor)",,,15996148,,
16002588,"O Maria die daar staat",,15998749,,,,,15996060,,
16002585,"Drie Liederen",,16002579,,,,,15996060,,
16002584,"The Orphan",,16002579,,"The Orphan (Mussorgsky, Modest)",,,16002580,,
16002578,"La lettre",,16002579,,"La lettre (Massenet, Jules)",,,16002360,,
16002574,"Short Festival Te Deum",,15998757,,"Short Festival Te Deum (Holst, Gustav)",,,16002573,,
16002571,"Zes Latijnse Lofgezangen",,15998757,,,,,16002570,,
16002571,"Zes Latijnse Lofgezangen",,15990590,,,,,16002570,,
16002571,"Zes Latijnse Lofgezangen",,15990612,,,,,16002570,,
16002560,"Kommt, laßt uns anbeten, Op.46",,16002559,,"Kommt, laßt uns anbeten, Op.46 (Mendelssohn, Felix)",,,15995938,,
16002560,"Kommt, laßt uns anbeten, Op.46",,15990590,,"Kommt, laßt uns anbeten, Op.46 (Mendelssohn, Felix)",,,15995938,,
16002560,"Kommt, laßt uns anbeten, Op.46",,15998768,,"Kommt, laßt uns anbeten, Op.46 (Mendelssohn, Felix)",,,15995938,,
16000705,"La fiancée",,,Q1799265,,,,15995965,15996177,
16002557,"Air varié 'Vive Henri 4!', Op.27",,15990646,,"Air varié 'Vive Henri 4!', Op.27 (Baillot, Pierre)",,,15996078,,
16002556,"Potpourri, Op.55",,15990666,,"Potpourri, Op.55 (Briccialdi, Giulio)",,,16002555,,16000028
16002553,"Piano Concerto No.1, Op.11",,15990645,Q11331308,"Piano Concerto No.1 in C major, Op.11 (Weber, Carl Maria von)",,,15995949,,
16002550,Struensée,,15998739,,"Struensée (Meyerbeer, Giacomo)",,,15995914,15996071,
16002549,"Les mousquetaires de la reine",,15998739,,"Les mousquetaires de la reine (Halévy, Fromental)",,,15995945,15996071,
15999198,"Azémia ou Les Sauvages",,,Q31898322,,,,15996181,,
16002531,"12 Mélodies italiennes",,15990666,,"12 Mélodies italiennes (Bériot, Charles-Auguste de)",,,15995910,,16002530
16002531,"12 Mélodies italiennes",,15990666,,"12 Mélodies italiennes (Bériot, Charles-Auguste de)",,,15995910,,16002532
16002531,"12 Mélodies italiennes",,15990666,,"12 Mélodies italiennes (Bériot, Charles-Auguste de)",,,15995910,,15999050
16002531,"12 Mélodies italiennes",,15990666,,"12 Mélodies italiennes (Bériot, Charles-Auguste de)",,,15995910,,16002533
16002531,"12 Mélodies italiennes",,15990666,,"12 Mélodies italiennes (Bériot, Charles-Auguste de)",,,15995910,,16002534
16002531,"12 Mélodies italiennes",,15990666,,"12 Mélodies italiennes (Bériot, Charles-Auguste de)",,,15995910,,16002535
16002531,"12 Mélodies italiennes",,15990666,,"12 Mélodies italiennes (Bériot, Charles-Auguste de)",,,15995910,,15999190
16002531,"12 Mélodies italiennes",,15990666,,"12 Mélodies italiennes (Bériot, Charles-Auguste de)",,,15995910,,15999104
16002531,"12 Mélodies italiennes",,15990666,,"12 Mélodies italiennes (Bériot, Charles-Auguste de)",,,15995910,,16002537
16002531,"12 Mélodies italiennes",,15990666,,"12 Mélodies italiennes (Bériot, Charles-Auguste de)",,,15995910,,16001801
16002531,"12 Mélodies italiennes",,15990666,,"12 Mélodies italiennes (Bériot, Charles-Auguste de)",,,15995910,,15999925
16002537,"Stanco di pascolar",,16002368,,,,,15996205,15995910,
16002537,"Stanco di pascolar",,16002529,,,,,15996205,15995910,
16002535,"La verginella",,15998749,,,,,15996197,15995910,
16002534,"È vezzosa si la rosa",,15998749,,,,,15996194,15995910,
16002533,"A torto ti lagni amor",,15998749,,,,,15996196,15995910,
16002532,"Vanne al mio bene",,15998749,,,,,15996195,15995910,
16002530,"La gelosia. Canzonetta veneziana (Non giova il sospirar)",,15990669,,,,,15995919,15995910,
16000991,"Le pré aux clercs",,,Q3226048,"Le pré aux clercs (Hérold, Ferdinand)",,,15995963,15995909,
16000991,"Le pré aux clercs",,,Q3226048,"Le pré aux clercs (Hérold, Ferdinand)",,,15995963,16002525,
16002044,Crois-moi!,,15990667,Q124348487,,,,15996230,16002518,
16002045,"Grand Solo No.5, Op.79",,15990589,Q124349397,"Grand Solo No.5, Op.79 (Tulou, Jean-Louis)",,,15995900,,
16002517,"L'Angelus, Op.46",,15998772,Q124349637,"L'Angelus, Op.46 (Tulou, Jean-Louis)",,,15995900,,
16002507,"Potpourri for Flute or Violin and Piano No.32, Op.259",,15990666,,"Potpourri for Flute or Violin and Piano No.32, Op.259 (Küffner, Joseph)",,,15996084,,15999991
16002497,"Concerto for 2 Violins, BWV 1043",,15990605,Q1094801,"Concerto for 2 Violins in D minor, BWV 1043 (Bach, Johann Sebastian)",,,15996220,15996035,
16002497,"Concerto for 2 Violins, BWV 1043",,15990605,Q1094801,"Concerto for 2 Violins in D minor, BWV 1043 (Bach, Johann Sebastian)",,,15996220,16002498,
16002495,"Morceau de concert, Op.14",,15990616,,"Morceau de concert, Op.14 (Servais, Adrien-François)",,,15996002,,
16002495,"Morceau de concert, Op.14",,15990605,,"Morceau de concert, Op.14 (Servais, Adrien-François)",,,15996002,,
16002493,"3 Gedichte, Op.29",,15998749,,"3 Gedichte, Op.29 (Schumann, Robert)",,,15995987,,
16002492,"Piano Concerto No.2, Op.40",,15990645,Q210213,"Piano Concerto No.2, Op.40 (Mendelssohn, Felix)",,,15995938,,
16002491,"Cavatine, Op.47",,16002338,,"Cavatine, Op.47 (Demersseman, Jules)",,,15995994,,
16002491,"Cavatine, Op.47",,15996280,,"Cavatine, Op.47 (Demersseman, Jules)",,,15995994,,
16002490,"Double Bass Concertino No.1",,,,"Double Bass Concertino No.1 (Labro, Charles)",,,16002489,,
16002488,"Horn Solo No.2, Op.7",,15998771,,"Horn Solo No.2, Op.7 (Gallay, Jacques François)",,,15995940,,
16002488,"Horn Solo No.2, Op.7",,15990605,,"Horn Solo No.2, Op.7 (Gallay, Jacques François)",,,15995940,,
16000388,"Joseph en Egypt",,15998740,Q109241572,"Joseph (Méhul, Etienne Nicolas)",,,15995916,,
16002486,"Piano Concerto No.1, H 27",,15990645,,"Piano Concerto No.1, H 27 (Field, John)",,,15995647,,
16002484,"Horn Solo No.12, Op.55",,15998771,,"Horn Solo No.12, Op.55 (Gallay, Jacques François)",,,15995940,,
16002484,"Horn Solo No.12, Op.55",,15990605,,"Horn Solo No.12, Op.55 (Gallay, Jacques François)",,,15995940,,
16002483,"Piano Concerto No.4, Op.64",,15990645,,"Piano Concerto No.4, Op.64 (Moscheles, Ignaz)",,,15995958,,
16002482,"Montano et Stephanie",,15998739,,"Montano et Stephanie (Berton, Henri-Montan)",,,15995962,15996205,
16002481,"Septet No.2, Op.114",,15996280,,"Septet No.2, Op.114 (Hummel, Johann Nepomuk)",,,15995913,,
16002480,"String Octet, Op.20",,15990617,,"String Octet, Op.20 (Mendelssohn, Felix)",,,15995938,,
16002479,"Violin Concerto No.2, Op.32",,15990605,,"Violin Concerto No.2, Op.32 (Bériot, Charles-Auguste de)",,,15995910,,
16002478,"Piano Sextet, Op.58",,16002340,,"Piano Sextet, Op.58 (Kalkbrenner, Friedrich Wilhelm)",,,15995905,,
16002478,"Piano Sextet, Op.58",,15996280,,"Piano Sextet, Op.58 (Kalkbrenner, Friedrich Wilhelm)",,,15995905,,
16002477,"Piano Concerto in F major, Op.Posth.1",,15990645,,"Piano Concerto in F major, Op.Posth.1 (Hummel, Johann Nepomuk)",,,15995913,,
16002476,"Piano Sextet No.5, Op.124",,16002340,,"Piano Sextet No.5, Op.124 (Bertini, Henri)",,,15995933,,
16002476,"Piano Sextet No.5, Op.124",,15996280,,"Piano Sextet No.5, Op.124 (Bertini, Henri)",,,15995933,,
16002475,"Piano Sextet No.3, Op.90",,16002340,,"Piano Sextet No.3, Op.90 (Bertini, Henri)",,,15995933,,
16002475,"Piano Sextet No.3, Op.90",,15996280,,"Piano Sextet No.3, Op.90 (Bertini, Henri)",,,15995933,,
16002474,"Piano Sextet No.2, Op.85",,16002340,,"Piano Sextet No.2, Op.85 (Bertini, Henri)",,,15995933,,
16002474,"Piano Sextet No.2, Op.85",,15996280,,"Piano Sextet No.2, Op.85 (Bertini, Henri)",,,15995933,,
16002473,"Piano Concerto No.1, S.124",,15990645,Q162893,"Piano Concerto No.1, S.124 (Liszt, Franz)",,,15996061,,
16002471,"Piano Concerto No.1, Op.11",,15990645,,"Piano Concerto No.1, Op.11 (Chopin, Frédéric)",,,15995992,,
16002470,"Reinaert de Vos",,15998739,Q125408064,,,,16002469,,
16002467,"Missa sine nomine",,15998737,Q125397985,,,,15996171,,
16002466,"Missa la dolce vista",,15998761,Q125397974,,,,15996171,,
16002466,"Missa la dolce vista",,15998737,Q125397974,,,,15996171,,
16002463,"Missa brevis",,15998737,Q28219842,"Missa brevis (Palestrina, Giovanni Pierluigi da)",,,15996128,15996126,
16002015,"Missa super Beatus qui intelligit, LV 920",,15998737,Q124314668,"Missa super Beatus qui intelligit, LV 920 (Lassus, Orlande de)",,,15996201,15996209,
16002015,"Missa super Beatus qui intelligit, LV 920",,15998761,Q124314668,"Missa super Beatus qui intelligit, LV 920 (Lassus, Orlande de)",,,15996201,15996209,
16002458,"Piano Sextet No.1, Op.79",,16002340,,"Piano Sextet No.1, Op.79 (Bertini, Henri)",,,15995933,,
16002458,"Piano Sextet No.1, Op.79",,15996280,,"Piano Sextet No.1, Op.79 (Bertini, Henri)",,,15995933,,
16002343,"Quentin Durward",,16002342,Q109242022,"Quentin Durward (Gevaert, François-Auguste)",,,15995968,,
16002456,"Le billet de Marguerite",,15998740,,"Le billet de Marguerite (Gevaert, François-Auguste)",,,15995968,,
16002455,Pastorale,,,,"Pastorale (Mortelmans, Lodewijk)",,,15996168,,
16002453,"Contes et Ballades, Op.34",,16002141,,"Contes et Ballades, Op.34 (Benoit, Peter)",,,15996062,,
16002453,"Contes et Ballades, Op.34",,15990698,,"Contes et Ballades, Op.34 (Benoit, Peter)",,,15996062,,
16002449,"Klokke Roeland, Op.17",,15990608,,"Klokke Roeland, Op.17 (Tinel, Edgar)",,,16002448,,
16002446,"Charlotte Corday",,15998739,Q125389042,,,,15996062,,
16002446,"Charlotte Corday",,15990604,Q125389042,,,,15996062,,
16002445,"De pacificatie van Gent",,15998739,,"De pacificatie van Gent (Benoit, Peter)",,,15996062,,
16002438,"Viola da Gamba Sonatas, BWV 1027-1029",,,Q1492892,"3 Sonatas for Viola da Gamba and Harpsichord, BWV 1027-1029 (Bach, Johann Sebastian)",,,15996220,15996026,
16002436,"Concerto for Violin and Oboe in C minor, BWV 1060R",,15990605,,"Concerto for Violin and Oboe in C minor, BWV 1060R (Bach, Johann Sebastian)",,,15996220,16002435,
16002428,"Princeps gloriosissime",,15998757,,"Princeps gloriosissime (Palestrina, Giovanni Pierluigi da)",,,15996128,,
16002427,"Crux Fidelis",,15998757,,"Crux Fidelis (Palestrina, Giovanni Pierluigi da)",,,15996128,,
16002426,"Adoramus te Christe, IGP 3",,15998757,,"Adoramus te Christe, IGP 3 (Palestrina, Giovanni Pierluigi da)",,,15996128,,
16002425,"Felix namque es sacra virgo Maria",,15998757,,"Felix namque es sacra Virgo Maria (Pitoni, Giuseppe Ottavio)",,,15996242,,
16002423,"Regali ex progenie",,15998757,,"Regali ex progenie (Handl, Jacob)",,,15996241,,
16002110,"Donde cotanto fremito, S.602",,15998774,,"Donde cotanto fremito, S.602 (Marcello, Benedetto)",,,15996252,,
16002109,"Addio campagne amene",,,,,,,16002128,,
16002107,"Cantando un dì",,15998749,,"Cantando un dì (Clari, Giovanni Carlo Maria)",,,16002128,,
16002111,"I cieli immensi narrano, S. 618",,15990634,,"I cieli immensi narrano, S.618 (Marcello, Benedetto)",,,15996252,,
16002116,"Hallelujah Chorus",,,Q6821965,"Messiah, HWV 56 (Handel, George Frideric)",,,15995683,,
16002418,"Mass, Op.12",,,,"Mass, Op.12 (Franck, César)",,,16002417,,
16002416,"30 Melodies",,,,"30 Melodies (Tours, Berthold)",,,16002415,,
16002412,"Manfred, Op.115",,,,"Manfred, Op.115 (Schumann, Robert)",,,15995987,16002411,
16002410,"Chanson d'amour",,15990637,,"Chanson d'amour (Hollman, Joseph)",,,16002409,,
16002408,"Sérénade, Op.7",,16002407,,"Sérénade, Op.7 (Pierné, Gabriel)",,,16002406,,
16002405,"6 Leichte Stücke, Op.32",,,,"6 Leichte Stücke, Op.32 (Moffat, Alfred)",,,16002404,,
16002403,"Cavatina, Op.41",,,,"Cavatina, Op.41 (Schmidt, Oscar)",,,16002402,,
16002401,"6 Pieces for Cello and Piano, Op.26",,,,"6 Pieces for Cello and Piano, Op.26 (Klengel, Julius)",,,16002400,,
16002399,"Scenes from a Masked Ball, Op.3",,15990698,,"Scenes from a Masked Ball, Op.3 (Popper, David)",,,16002392,,
16002399,"Scenes from a Masked Ball, Op.3",,15990637,,"Scenes from a Masked Ball, Op.3 (Popper, David)",,,16002392,,
16002398,"3 Pieces, Op.11",,15990599,,"3 Pieces, Op.11 (Popper, David)",,,16002392,,
16002397,"Gavotte No.2, Op.23",,15990599,,"Gavotte No.2, Op.23 (Popper, David)",,,16002392,,
16002397,"Gavotte No.2, Op.23",,15990637,,"Gavotte No.2, Op.23 (Popper, David)",,,16002392,,
16002397,"Gavotte No.2, Op.23",,15990650,,"Gavotte No.2, Op.23 (Popper, David)",,,16002392,,
16002396,"Tarantella, Op.33",,15990599,,"Tarantella, Op.33 (Popper, David)",,,16002392,,
16002396,"Tarantella, Op.33",,15990637,,"Tarantella, Op.33 (Popper, David)",,,16002392,,
16002395,"Elfentanz, Op.39",,15990637,,"Elfentanz, Op.39 (Popper, David)",,,16002392,,
16002395,"Elfentanz, Op.39",,15990599,,"Elfentanz, Op.39 (Popper, David)",,,16002392,,
16002394,"3 Stücke, Op.62",,15990637,,"3 Stücke, Op.62 (Popper, David)",,,16002392,,
16002393,"Im Walde Suite, Op.50",,15990651,,"Im Walde Suite, Op.50 (Popper, David)",,,16002392,,
16002393,"Im Walde Suite, Op.50",,15996280,,"Im Walde Suite, Op.50 (Popper, David)",,,16002392,,
16002373,"Romance sans paroles, Op.23",,,,"Romance sans paroles, Op.23 (Davydov, Karl)",,,16002372,,
16002369,"Canzone Napolitana",,16002368,,"Canzone Napolitana (Casella fils, César)",,,,,
16002366,"2 Morceaux, Op.38",,15990616,,"2 Morceaux, Op.38 (Hubay, Jenő)",,,,,
16002365,"12 Klavierstücke für kleine und große Kinder, Op.85",,16002141,,"12 Klavierstücke für kleine und große Kinder, Op.85 (Schumann, Robert)",,,,,
16002358,"10 Pièces de genre, Op.10",,16002141,,"10 Pièces de genre, Op.10 (Massenet, Jules)",,,,,
16002357,"3 Pieces for Cello and Piano",,15996280,,"3 Pieces for Cello and Piano (Marie, Gabriel Prosper)",,,,,
16002356,"7 Mélodies, Op.32",,,,"7 Mélodies, Op.32 (Cui, César)",,,,,
16002127,"The ornamentations in Joh. Seb. Bach's Pianoforte-works: studies and elucidations",,,Q124393839,,,,,,
16002115,"Che vai cercando",,,,,,,,,
16002113,"Ah! mio cor",,,,,,,,,
16002106,"Pietà Signore",,,,,,,,,
16002104,"Domum tuam Domine",,,,,,,,,
16002103,"O quam metuendus est",,,,,,,,,
16002102,"Exaudi Domine preces servi tui",,,,,,,,,
16002101,"Regnum mundi, et omnem ornatum saeculi",,,,,,,,,
16002097,"Intercessio nos, quaesumus Domine",,,,,,,,,
16002096,"Serve bone et fidelis",,,,,,,,,
16002095,"Euge serve bone",,,,,,,,,
16002094,"Similabo eum viro sapienti",,,,,,,,,
16002091,"Dum esset summus pontifex",,,,,,,,,
16002089,"Ecce sacerdos magnus",,,Q3046901,,,,,,
16002087,"Istorum est enim regnum coelorum",,,,,,,,,
16002086,"Laetamini in Domino",,,,,,,,,
16002084,"Desiderium anima ejus tribuisti ei Domine",,,,,,,,,
16002083,"Honestum fecit illum Dominus",,,,,,,,,
16002081,"Beatus vir qui suffert tentationem",,,,,,,,,
16002080,"Beati eritis",,,,,,,,,
16002079,"Tollite jugum meum",,,,,,,,,
16002078,"Estote fortes in bello",,,,,,,,,
16002077,"Isti sunt viri sancti",,,,,,,,,
16002076,"Triduanas a Domino",,,,,,,,,
16002075,"Cantantibus organis",,,,,,,,,
16002073,"Congratulamini mihi",,,,,,,,,
16002072,"O beatum pontificem",,,,,,,,,
16002071,"O quantus luctus hominum",,,,,,,,,
16002068,"Vidi turbam magnam",,,,,,,,,
16002066,"Salvator mundi salva nos omnes",,,,,,,,,
16002065,"Omnes sancti angeli",,,,,,,,,
16002064,"Factum est silentium in coelo",,,,,,,,,
16002063,"Princeps gloriosissime",,,,,,,,,
16002060,"Felix namque es sacra virgo Maria",,,,,,,,,
16002059,"Cum jucunditate nativitatem beata Mariae celebremus",,,,,,,,,
16002058,"Regali ex progenie",,,,,,,,,
16002057,"Nativitas gloriosae Virginis Maria",,,,,,,,,
16002053,"Confirma hoc Deus",,,Q124358714,,,,,,
16002039,"La biondindina in gondoleta",,15990595,Q124340347,,,,,,
16002031,"Oboe Quartet",,,Q2530692,,,,,,
16002020,"Lamentationes Jeremiae Prophetae",,15998763,Q124315875,,,,,,
16002013,responsory,,,Q604748,,,,,,
16002012,"Lamentations of Jeremiah the Prophet",,,Q602859,,,,,,
16001996,Zulima,,,Q109242111,,,,,,
16001993,Zoé,,,Q109241526,,,,,,
16001992,"Žižka's Oak",,15998741,Q122311134,,,,,,
16001991,Zilda,,,Q109002141,,,,,,
16001990,"Zenobia of Armenia",,,Q6171120,,,,,,
16001989,"Zenobia di Palmira",,,Q54998744,,,,,,
16001987,Zenobia,,,Q6171128,,,,,,
16001986,Zenobia,,,Q6171121,,,,,,
16001985,Zenobia,,,Q6171123,,,,,,
16001984,Zenobia,,,Q6171118,,,,,,
16001983,Zenobia,,,Q2885743,,,,,,
16001982,Zenobia,,,Q2879983,,,,,,
16001977,"Záviš of Falkenštejn",,,Q11081715,,,,,,
16001976,Zara,,,Q54991123,,,,,,
16001973,Zanetto,,,Q751863,,,,,,
16001969,Zaira,,,Q106089484,,,,,,
16001968,Zaira,,,Q4023729,,,,,,
16001965,Zagranella,,,Q109241899,,,,,,
16001964,"Zadig ed Astartea",,,Q109241835,,,,,,
16001963,"Záboj a Ludiše",,15998745,Q99973373,,,,,,
16001962,Záboj,,,Q10861685,,,,,,
16001961,"Zabava Putyatishna",,,Q24936527,,,,,,
16001959,Yolande,,,Q65660775,,,,,,
16001958,Yava,,,Q109241673,,,,,,
16001957,"Xindo reconosciuto",,,Q111738877,,,,,,
16001953,Werther,,,Q109244272,,,,,,
16001951,Wallace,,,Q109241987,,,,,,
16001949,"Voglia di dote e non di moglie",,,Q109241750,,,,,,
16001948,"Vladimír, bohův zvolenec",,,Q11903536,,,,,,
16001947,"Vittor Pisani",,,Q109241342,,,,,,
16001946,"Virtù d'amore",,,Q109242807,,,,,,
16001945,Virginia,,,Q109242029,,,,,,
16001944,Virginia,,,Q109241976,,,,,,
16001942,"Violino di Cremona",,,Q109242609,,,,,,
16001941,Violante,,,Q55063996,,,,,,
16001940,Vineta,,,Q11902793,,,,,,
16001939,Vielka,,,Q15991014,,,,,,
16001938,Vespasiano,,,Q55064379,,,,,,
16001936,Veronica,,15998745,Q109244482,,,,,,
16001933,"Vendetta Slava",,,Q109242584,,,,,,
16001932,Venceslao,,,Q15852526,,,,,,
16001930,Vallombra,,,Q109241952,,,,,,
16001929,"Vallace, o L'eroe scozzese",,,Q60854403,,,,,,
16001928,"Valeria ossia la cieca",,,Q109002136,,,,,,
16001927,"Valentine de Milan",,,Q28154247,,,,,,
16001925,"Utro i vecher",,,Q55064688,,,,,,
16001923,"Une nuit blanche",,,Q21685623,,,,,,
16001916,"Una vendetta",,,Q55063965,,,,,,
16001915,"Una notte negli Appennini",,,Q109242657,,,,,,
16001914,"Una notte a Firenze",,,Q11878348,,,,,,
16001913,"Una gita a Pompei",,,Q109241553,,,,,,
16001912,"Una follia a Roma",,,Q109241670,,,,,,
16001911,"Una festa di paese",,,Q109241387,,,,,,
16001909,"Un'avventura di Scaramuccia",,,Q47517196,,,,,,
16001908,"Un'avventura di Carnevale",,,Q109244915,,,,,,
16001907,"Un vero originale",,,Q109002138,,,,,,
16001906,"Un travestimento",,,Q109241627,,,,,,
16001905,"Un tramonto",,,Q109001776,,,,,,
16001904,"Un terno al lotto",,,Q109241790,,,,,,
16001903,"Un sindaco in Garbugli",,,Q109242147,,,,,,
16001902,"Un postillon en gage",,15998745,Q30068631,,,,,,
16001900,"Un perfetto ricambio",,,Q109241838,,,,,,
16001899,"Un matrimonio sotto la Repubblica",,,Q109241355,,,,,,
16001898,"Un matrimonio per ragione",,,Q109242213,,,,,,
16001895,"Un giorno di quarantena",,,Q55064009,,,,,,
16001894,"Un geloso e la sua vedova",,,Q109241647,,,,,,
16001893,"Un episodio del San Michele",,,Q97186451,,,,,,
16001892,"Un effetto naturale",,,Q109242817,,,,,,
16001891,"Un capriccio di donna",,,Q109242577,,,,,,
16001889,"Un bacio al portatore",,,Q109244938,,,,,,
16001888,"Un avvertimento ai gelosi",,,Q109244925,,,,,,
16001887,"Un avvertimento ai gelosi",,,Q109244201,,,,,,
16001886,"Un anno e un giorno",,,Q109242098,,,,,,
16001885,"Un alloggio militare",,,Q109244449,,,,,,
16001884,"Ulrico di Oxford",,,Q109242732,,,,,,
16001882,"U Božích muk",,,Q5050627,,,,,,
16001881,"Txanton Piperri",,,Q12268327,,,,,,
16001879,Turanda,,,Q109244270,,,,,,
16001878,"Tsefal i Prokris",,,Q7849499,,,,,,
16001875,"Trionfo d'Emilia",,,Q54786262,,,,,,
16001870,"Toinette et Louis",,15998747,Q111151914,,,,,,
16001868,"Tito Vespasiano",,,Q3991911,,,,,,
16001866,Tiridate,,,Q6171125,,,,,,
16001865,Tilda,,,Q3991319,,,,,,
16001861,"Thomas and Sally",,,Q7795435,,,,,,
16001860,Thespis,,,Q972539,,,,,,
16001858,"The Village Philosopher",,,Q55064670,,,,,,
16001857,"The Village Fair",,,Q55102998,,,,,,
16001856,"The Village Barber",,,Q20203210,,,,,,
16001855,"The Vessel de Gama",,,Q3792995,,,,,,
16001852,"The Triumph of Peace",,,Q54991102,,,,,,
16001851,"The Treasure",,,Q101531108,,,,,,
16001850,"The Temple of Dullness",,,Q54991098,,,,,,
16001849,"The Templars in Moravia",,,Q12058613,,,,,,
16001846,"The Swedes in Prague",,,Q10503554,,,,,,
16001845,"The Stubborn Lovers",,,Q7767095,,,,,,
16001844,"The Strange Adventures of Jack and the Beanstalk",,15998743,Q106638597,,,,,,
16001842,"The Spectre Bridegroom",,,Q54990766,,,,,,
16001838,"The siege of Rochelle",,,Q109242218,,,,,,
16001837,"The Sheep-shearing",,,Q54991092,,,,,,
16001835,"The Sea-Side Story",,,Q54991510,,,,,,
16001834,"The Rose of Persia",,,Q7761563,,,,,,
16001833,"The Rose",,,Q54991083,,,,,,
16001830,"The Recruiting Serjeant",,,Q4417600,,,,,,
16001826,"The Potato War",,,Q43371053,,,,,,
16001824,"The Pincushion",,,Q54991060,,,,,,
16001823,"The Picture",,,Q54991039,,,,,,
16001821,"The Passing Show",,15998743,Q7756248,,,,,,
16001820,"The Padlock",,,Q7755880,,,,,,
16001818,"The Opera of Operas",,,Q54991035,,,,,,
16001817,"The Old Clothesman",,,Q54991495,,,,,,
16001816,"The Old Bridegroom",,,Q12056281,,,,,,
16001814,"The Nightingale of Gorenjska",,,Q7446920,,,,,,
16001813,"The Night of Saint Simon and Jude",,,Q12041003,,,,,,
16001812,"The New Paris",,,Q55064678,,,,,,
16001811,"The Muses' Looking Glass",,,Q54991031,,,,,,
16001810,"The miller who was a wizard, a cheat and a matchmaker",,,Q4289795,,,,,,
16001807,"The Married Bride",,,Q102396946,,,,,,
16001802,"The maid of Artois",,,Q109242095,,,,,,
16001800,"The Knifegrinder",,,Q42728513,,,,,,
16001798,"The Judgment of Paris",,,Q54991026,,,,,,
16001797,"The Jovial Crew",,,Q54990996,,,,,,
16001795,"The Italian Girl in London",,,Q785509,,,,,,
16001794,"The Indian Princess",,,Q12021581,,,,,,
16001793,"The Hussite Bride",,,Q12040843,,,,,,
16001790,"The Guardian Outwitted",,,Q55063477,,,,,,
16001787,"The Frustrated Wedding",,,Q10861170,,,,,,
16001786,"The Forest Air",,,Q15951728,,,,,,
16001785,"The Follies of a Night",,,Q54993491,,,,,,
16001783,"The Five Lovers",,,Q54993488,,,,,,
16001782,"The First Attempt",,,Q54993486,,,,,,
16001781,"The Fencing Master",,,Q54996246,,,,,,
16001780,"The Feast of King Vondra XXVI",,,Q47012742,,,,,,
16001779,"The Feast of Anacreon",,,Q54995819,,,,,,
16001778,"The Fall of Phaeton",,,Q54990983,,,,,,
16001777,"The Fall of Algiers",,,Q54992299,,,,,,
16001776,"The Fairy's Post-Box",,,Q54995690,,,,,,
16001775,"The Fairy Oak",,,Q54993947,,,,,,
16001774,"The Fairy Festival",,,Q54991478,,,,,,
16001773,"The Fairy Favour",,,Q54991619,,,,,,
16001772,"The Fair Peruvian",,,Q54995813,,,,,,
16001771,"The Fair in Midgetown",,,Q54995794,,,,,,
16001770,"The Ephesian Matron",,,Q54993686,,,,,,
16001769,"The Enterprise",,,Q54993370,,,,,,
16001768,"The Enraged Musician",,,Q54994111,,,,,,
16001766,"The Enchanter",,,Q54994874,,,,,,
16001765,"The Enchanted Wood",,,Q54991465,,,,,,
16001764,"The Enchanted Prince",,,Q10857219,,,,,,
16001763,"The Election",,,Q54995866,,,,,,
16001762,"The Duke's Diversion",,,Q54993756,,,,,,
